ID,Req. Timestamp,Resp. Timestamp,Method,URL,Code,Reason,RTT,Size Resp. Header,Size Resp. Body
4639,Sun Oct 13 12:32:54 AEDT 2024,Sun Oct 13 12:32:54 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/register,200,OK,58,146,92
4640,Sun Oct 13 12:32:54 AEDT 2024,Sun Oct 13 12:32:54 AEDT 2024,GET,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users,404,Not Found,25,162,205
4641,Sun Oct 13 12:32:54 AEDT 2024,Sun Oct 13 12:32:54 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/login,200,OK,38,146,96
4642,Sun Oct 13 12:32:54 AEDT 2024,Sun Oct 13 12:32:54 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/register,200,OK,22,146,69
4643,Sun Oct 13 12:32:54 AEDT 2024,Sun Oct 13 12:32:54 AEDT 2024,GET,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/name1,404,Not Found,22,153,48
4644,Sun Oct 13 12:32:54 AEDT 2024,Sun Oct 13 12:32:54 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/register,200,OK,26,146,69
4645,Sun Oct 13 12:32:54 AEDT 2024,Sun Oct 13 12:32:54 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/books/v1,401,Unauthorized,20,156,47
4646,Sun Oct 13 12:32:54 AEDT 2024,Sun Oct 13 12:32:54 AEDT 2024,GET,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io,200,OK,23,147,271
4647,Sun Oct 13 12:32:54 AEDT 2024,Sun Oct 13 12:32:54 AEDT 2024,PUT,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/name1/email,401,Unauthorized,28,156,69
4648,Sun Oct 13 12:32:54 AEDT 2024,Sun Oct 13 12:32:54 AEDT 2024,PUT,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/name1/password,401,Unauthorized,27,156,47
4649,Sun Oct 13 12:32:54 AEDT 2024,Sun Oct 13 12:32:54 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/login,200,OK,33,146,74
4650,Sun Oct 13 12:32:54 AEDT 2024,Sun Oct 13 12:32:54 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/books/v1,401,Unauthorized,20,156,47
4651,Sun Oct 13 12:32:54 AEDT 2024,Sun Oct 13 12:32:54 AEDT 2024,GET,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/books,404,Not Found,21,162,205
4652,Sun Oct 13 12:32:54 AEDT 2024,Sun Oct 13 12:32:54 AEDT 2024,PUT,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/name1/email,401,Unauthorized,19,156,69
4653,Sun Oct 13 12:32:54 AEDT 2024,Sun Oct 13 12:32:54 AEDT 2024,PUT,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/name1/password,401,Unauthorized,28,156,47
4654,Sun Oct 13 12:32:54 AEDT 2024,Sun Oct 13 12:32:54 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/register,200,OK,59,146,92
4655,Sun Oct 13 12:32:54 AEDT 2024,Sun Oct 13 12:32:54 AEDT 2024,GET,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users,404,Not Found,108,162,205
4656,Sun Oct 13 12:32:54 AEDT 2024,Sun Oct 13 12:32:54 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/login,200,OK,120,146,74
4657,Sun Oct 13 12:32:54 AEDT 2024,Sun Oct 13 12:32:54 AEDT 2024,PUT,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/name1/password,401,Unauthorized,96,156,47
4658,Sun Oct 13 12:32:54 AEDT 2024,Sun Oct 13 12:32:54 AEDT 2024,PUT,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/name1/email,401,Unauthorized,105,156,69
4659,Sun Oct 13 12:32:54 AEDT 2024,Sun Oct 13 12:32:54 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/books/v1,401,Unauthorized,112,156,47
4660,Sun Oct 13 12:32:54 AEDT 2024,Sun Oct 13 12:32:54 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/register,200,OK,93,146,92
4661,Sun Oct 13 12:32:54 AEDT 2024,Sun Oct 13 12:32:54 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/books/v1,401,Unauthorized,23,156,47
4662,Sun Oct 13 12:32:54 AEDT 2024,Sun Oct 13 12:32:54 AEDT 2024,GET,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/name1,404,Not Found,24,153,48
4663,Sun Oct 13 12:32:54 AEDT 2024,Sun Oct 13 12:32:54 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/login,200,OK,28,146,74
4664,Sun Oct 13 12:32:54 AEDT 2024,Sun Oct 13 12:32:54 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/books/v1,401,Unauthorized,28,156,47
4665,Sun Oct 13 12:32:54 AEDT 2024,Sun Oct 13 12:32:54 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/login,200,OK,28,146,96
4666,Sun Oct 13 12:32:54 AEDT 2024,Sun Oct 13 12:32:54 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/register,200,OK,57,146,92
4667,Sun Oct 13 12:32:54 AEDT 2024,Sun Oct 13 12:32:54 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/books/v1,401,Unauthorized,27,156,47
4668,Sun Oct 13 12:32:54 AEDT 2024,Sun Oct 13 12:32:54 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/login,200,OK,24,146,96
4669,Sun Oct 13 12:32:54 AEDT 2024,Sun Oct 13 12:32:54 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/register,200,OK,25,146,69
4670,Sun Oct 13 12:32:54 AEDT 2024,Sun Oct 13 12:32:54 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/login,200,OK,25,146,96
4671,Sun Oct 13 12:32:54 AEDT 2024,Sun Oct 13 12:32:54 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/register,200,OK,25,146,69
4672,Sun Oct 13 12:32:54 AEDT 2024,Sun Oct 13 12:32:54 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/register,200,OK,28,146,69
4673,Sun Oct 13 12:32:54 AEDT 2024,Sun Oct 13 12:32:54 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/register,200,OK,26,146,69
4674,Sun Oct 13 12:32:54 AEDT 2024,Sun Oct 13 12:32:54 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/register,200,OK,22,146,69
4675,Sun Oct 13 12:32:54 AEDT 2024,Sun Oct 13 12:32:54 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/register,200,OK,20,146,69
4676,Sun Oct 13 12:32:54 AEDT 2024,Sun Oct 13 12:32:54 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/books/v1,401,Unauthorized,24,156,47
4677,Sun Oct 13 12:32:54 AEDT 2024,Sun Oct 13 12:32:54 AEDT 2024,PUT,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/name1/password,401,Unauthorized,26,156,47
4678,Sun Oct 13 12:32:54 AEDT 2024,Sun Oct 13 12:32:54 AEDT 2024,GET,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io,200,OK,32,147,271
4679,Sun Oct 13 12:32:54 AEDT 2024,Sun Oct 13 12:32:54 AEDT 2024,PUT,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/name1/email,401,Unauthorized,32,156,69
4680,Sun Oct 13 12:32:54 AEDT 2024,Sun Oct 13 12:32:54 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/login,200,OK,33,146,74
4681,Sun Oct 13 12:32:54 AEDT 2024,Sun Oct 13 12:32:54 AEDT 2024,PUT,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/name1/password,401,Unauthorized,20,156,47
4682,Sun Oct 13 12:32:54 AEDT 2024,Sun Oct 13 12:32:54 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/books/v1,401,Unauthorized,23,156,47
4683,Sun Oct 13 12:32:54 AEDT 2024,Sun Oct 13 12:32:54 AEDT 2024,PUT,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/name1/email,401,Unauthorized,22,156,69
4684,Sun Oct 13 12:32:54 AEDT 2024,Sun Oct 13 12:32:54 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/register,200,OK,57,146,92
4685,Sun Oct 13 12:32:54 AEDT 2024,Sun Oct 13 12:32:54 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/login,200,OK,24,146,74
4686,Sun Oct 13 12:32:54 AEDT 2024,Sun Oct 13 12:32:54 AEDT 2024,GET,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/books,404,Not Found,36,162,205
4687,Sun Oct 13 12:32:54 AEDT 2024,Sun Oct 13 12:32:54 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/books/v1,401,Unauthorized,22,156,47
4688,Sun Oct 13 12:32:54 AEDT 2024,Sun Oct 13 12:32:54 AEDT 2024,PUT,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/name1/password,401,Unauthorized,27,156,47
4689,Sun Oct 13 12:32:54 AEDT 2024,Sun Oct 13 12:32:54 AEDT 2024,PUT,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/name1/email,401,Unauthorized,21,156,69
4690,Sun Oct 13 12:32:54 AEDT 2024,Sun Oct 13 12:32:54 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/login,200,OK,26,146,74
4691,Sun Oct 13 12:32:54 AEDT 2024,Sun Oct 13 12:32:54 AEDT 2024,GET,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users,404,Not Found,22,162,205
4692,Sun Oct 13 12:32:54 AEDT 2024,Sun Oct 13 12:32:54 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/books/v1,401,Unauthorized,23,156,47
4693,Sun Oct 13 12:32:54 AEDT 2024,Sun Oct 13 12:32:54 AEDT 2024,PUT,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/name1/email,401,Unauthorized,24,156,69
4694,Sun Oct 13 12:32:54 AEDT 2024,Sun Oct 13 12:32:54 AEDT 2024,PUT,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/name1/password,401,Unauthorized,27,156,47
4695,Sun Oct 13 12:32:54 AEDT 2024,Sun Oct 13 12:32:54 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/register,200,OK,52,146,92
4696,Sun Oct 13 12:32:54 AEDT 2024,Sun Oct 13 12:32:54 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/login,200,OK,34,146,74
4697,Sun Oct 13 12:32:54 AEDT 2024,Sun Oct 13 12:32:54 AEDT 2024,PUT,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/name1/password,401,Unauthorized,22,156,47
4698,Sun Oct 13 12:32:54 AEDT 2024,Sun Oct 13 12:32:54 AEDT 2024,PUT,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/name1/email,401,Unauthorized,23,156,69
4699,Sun Oct 13 12:32:54 AEDT 2024,Sun Oct 13 12:32:55 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/books/v1,401,Unauthorized,416,156,47
4700,Sun Oct 13 12:32:54 AEDT 2024,Sun Oct 13 12:32:55 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/register,200,OK,400,146,92
4701,Sun Oct 13 12:32:54 AEDT 2024,Sun Oct 13 12:32:55 AEDT 2024,GET,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/name1,404,Not Found,416,153,48
4702,Sun Oct 13 12:32:54 AEDT 2024,Sun Oct 13 12:32:55 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/login,200,OK,412,146,74
4703,Sun Oct 13 12:32:54 AEDT 2024,Sun Oct 13 12:32:55 AEDT 2024,PUT,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/name1/email,401,Unauthorized,409,156,69
4704,Sun Oct 13 12:32:54 AEDT 2024,Sun Oct 13 12:32:55 AEDT 2024,PUT,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/name1/password,401,Unauthorized,411,156,47
4705,Sun Oct 13 12:32:55 AEDT 2024,Sun Oct 13 12:32:55 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/books/v1,401,Unauthorized,27,156,47
4706,Sun Oct 13 12:32:55 AEDT 2024,Sun Oct 13 12:32:55 AEDT 2024,PUT,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/name1/password,401,Unauthorized,20,156,47
4707,Sun Oct 13 12:32:55 AEDT 2024,Sun Oct 13 12:32:55 AEDT 2024,PUT,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/name1/email,401,Unauthorized,22,156,69
4708,Sun Oct 13 12:32:55 AEDT 2024,Sun Oct 13 12:32:55 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/books/v1,401,Unauthorized,22,156,47
4709,Sun Oct 13 12:32:55 AEDT 2024,Sun Oct 13 12:32:55 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/register,200,OK,58,146,92
4710,Sun Oct 13 12:32:55 AEDT 2024,Sun Oct 13 12:32:55 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/login,200,OK,47,146,74
4711,Sun Oct 13 12:32:55 AEDT 2024,Sun Oct 13 12:32:55 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/books/v1,401,Unauthorized,22,156,47
4712,Sun Oct 13 12:32:55 AEDT 2024,Sun Oct 13 12:32:55 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/login,200,OK,23,146,74
4713,Sun Oct 13 12:32:55 AEDT 2024,Sun Oct 13 12:32:55 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/books/v1,401,Unauthorized,25,156,47
4714,Sun Oct 13 12:32:55 AEDT 2024,Sun Oct 13 12:32:55 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/register,200,OK,49,146,92
4715,Sun Oct 13 12:32:55 AEDT 2024,Sun Oct 13 12:32:55 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/login,200,OK,23,146,96
4716,Sun Oct 13 12:32:55 AEDT 2024,Sun Oct 13 12:32:55 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/books/v1,401,Unauthorized,22,156,47
4717,Sun Oct 13 12:32:55 AEDT 2024,Sun Oct 13 12:32:55 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/books/v1,401,Unauthorized,26,156,47
4718,Sun Oct 13 12:32:55 AEDT 2024,Sun Oct 13 12:32:55 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/register,200,OK,49,146,92
4719,Sun Oct 13 12:32:55 AEDT 2024,Sun Oct 13 12:32:55 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/books/v1,401,Unauthorized,23,156,47
4720,Sun Oct 13 12:32:55 AEDT 2024,Sun Oct 13 12:32:55 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/login,200,OK,57,146,96
4721,Sun Oct 13 12:32:55 AEDT 2024,Sun Oct 13 12:32:55 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/books/v1,401,Unauthorized,353,156,47
4722,Sun Oct 13 12:32:55 AEDT 2024,Sun Oct 13 12:32:55 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/register,200,OK,371,146,92
4723,Sun Oct 13 12:32:55 AEDT 2024,Sun Oct 13 12:32:55 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/login,200,OK,359,146,96
4724,Sun Oct 13 12:32:55 AEDT 2024,Sun Oct 13 12:32:55 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/books/v1,401,Unauthorized,24,156,47
4725,Sun Oct 13 12:32:55 AEDT 2024,Sun Oct 13 12:32:55 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/register,200,OK,28,146,69
4726,Sun Oct 13 12:32:55 AEDT 2024,Sun Oct 13 12:32:55 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/login,200,OK,27,146,96
4728,Sun Oct 13 12:32:55 AEDT 2024,Sun Oct 13 12:32:55 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/login,200,OK,28,146,96
4727,Sun Oct 13 12:32:55 AEDT 2024,Sun Oct 13 12:32:55 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/register,200,OK,29,146,69
4730,Sun Oct 13 12:32:55 AEDT 2024,Sun Oct 13 12:32:55 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/register,200,OK,26,146,69
4729,Sun Oct 13 12:32:55 AEDT 2024,Sun Oct 13 12:32:55 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/login,200,OK,25,146,96
4731,Sun Oct 13 12:32:55 AEDT 2024,Sun Oct 13 12:32:56 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/login,200,OK,430,146,96
4732,Sun Oct 13 12:32:55 AEDT 2024,Sun Oct 13 12:32:56 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/register,200,OK,431,146,69
4733,Sun Oct 13 12:32:56 AEDT 2024,Sun Oct 13 12:32:56 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/register,200,OK,21,146,69
4734,Sun Oct 13 12:32:56 AEDT 2024,Sun Oct 13 12:32:56 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/register,200,OK,28,146,69
4735,Sun Oct 13 12:32:56 AEDT 2024,Sun Oct 13 12:32:56 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/register,200,OK,23,146,69
4736,Sun Oct 13 12:32:56 AEDT 2024,Sun Oct 13 12:32:56 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/register,200,OK,20,146,69
4737,Sun Oct 13 12:32:56 AEDT 2024,Sun Oct 13 12:32:56 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/register,200,OK,24,146,69
4738,Sun Oct 13 12:32:56 AEDT 2024,Sun Oct 13 12:32:56 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/register,200,OK,34,146,69
4739,Sun Oct 13 12:32:56 AEDT 2024,Sun Oct 13 12:32:56 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/register,200,OK,171,146,69
4740,Sun Oct 13 12:32:56 AEDT 2024,Sun Oct 13 12:32:56 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/register,200,OK,26,146,69
4741,Sun Oct 13 12:32:56 AEDT 2024,Sun Oct 13 12:32:56 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/register,200,OK,45,146,69
4742,Sun Oct 13 12:32:56 AEDT 2024,Sun Oct 13 12:32:56 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/register,200,OK,21,146,69
4743,Sun Oct 13 12:32:56 AEDT 2024,Sun Oct 13 12:32:56 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/books/v1,401,Unauthorized,23,156,47
4744,Sun Oct 13 12:32:56 AEDT 2024,Sun Oct 13 12:32:56 AEDT 2024,PUT,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/name1/password,401,Unauthorized,27,156,47
4745,Sun Oct 13 12:32:56 AEDT 2024,Sun Oct 13 12:32:56 AEDT 2024,GET,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io,200,OK,30,147,271
4746,Sun Oct 13 12:32:56 AEDT 2024,Sun Oct 13 12:32:56 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/register,200,OK,31,146,69
4747,Sun Oct 13 12:32:56 AEDT 2024,Sun Oct 13 12:32:56 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/login,200,OK,32,146,96
4748,Sun Oct 13 12:32:56 AEDT 2024,Sun Oct 13 12:32:56 AEDT 2024,PUT,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/name1/email,401,Unauthorized,38,156,69
4749,Sun Oct 13 12:32:56 AEDT 2024,Sun Oct 13 12:32:56 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/books/v1,401,Unauthorized,21,156,47
4750,Sun Oct 13 12:32:56 AEDT 2024,Sun Oct 13 12:32:56 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/login,200,OK,24,146,74
4751,Sun Oct 13 12:32:56 AEDT 2024,Sun Oct 13 12:32:56 AEDT 2024,GET,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/books,404,Not Found,27,162,205
4752,Sun Oct 13 12:32:56 AEDT 2024,Sun Oct 13 12:32:56 AEDT 2024,GET,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users,404,Not Found,23,162,205
4753,Sun Oct 13 12:32:56 AEDT 2024,Sun Oct 13 12:32:56 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/register,200,OK,54,146,92
4754,Sun Oct 13 12:32:56 AEDT 2024,Sun Oct 13 12:32:56 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/login,200,OK,31,146,74
4755,Sun Oct 13 12:32:56 AEDT 2024,Sun Oct 13 12:32:56 AEDT 2024,GET,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/name1,404,Not Found,35,153,48
4756,Sun Oct 13 12:32:56 AEDT 2024,Sun Oct 13 12:32:56 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/login,200,OK,36,146,74
4757,Sun Oct 13 12:32:56 AEDT 2024,Sun Oct 13 12:32:56 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/register,200,OK,64,146,92
4758,Sun Oct 13 12:32:56 AEDT 2024,Sun Oct 13 12:32:56 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/login,200,OK,30,146,74
4759,Sun Oct 13 12:32:56 AEDT 2024,Sun Oct 13 12:32:56 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/login,200,OK,23,146,74
4760,Sun Oct 13 12:32:56 AEDT 2024,Sun Oct 13 12:32:57 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/register,200,OK,272,146,92
4761,Sun Oct 13 12:32:56 AEDT 2024,Sun Oct 13 12:32:57 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/login,200,OK,245,146,74
4762,Sun Oct 13 12:32:57 AEDT 2024,Sun Oct 13 12:32:57 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/register,200,OK,51,146,92
4763,Sun Oct 13 12:32:57 AEDT 2024,Sun Oct 13 12:32:57 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/login,200,OK,54,146,96
4764,Sun Oct 13 12:32:57 AEDT 2024,Sun Oct 13 12:32:57 AEDT 2024,POST,https://devops-test-app.gentlemoss-81053a1b.australiaeast.azurecontainerapps.io/users/v1/login,200,OK,38,146,96
